GLCM_feature_0,GLCM_feature_1,GLCM_feature_2,GLCM_feature_3,GLCM_feature_4,GLCM_feature_5,GLCM_feature_6,GLCM_feature_7,GLCM_feature_8,GLCM_feature_9,GLCM_feature_10,GLCM_feature_11,GLCM_feature_12,GLCM_feature_13,GLCM_feature_14,GLCM_feature_15,GLCM_feature_16,GLCM_feature_17,GLCM_feature_18,GLCM_feature_19,GLCM_feature_20,GLCM_feature_21,GLCM_feature_22,GLCM_feature_23,GLCM_feature_24,GLCM_feature_25,GLCM_feature_26,GLCM_feature_27,GLCM_feature_28,GLCM_feature_29,GLCM_feature_30,GLCM_feature_31,GLCM_feature_32,GLCM_feature_33,GLCM_feature_34,GLCM_feature_35,GLCM_feature_36,GLCM_feature_37,GLCM_feature_38,GLCM_feature_39,GLCM_feature_40,GLCM_feature_41,GLCM_feature_42,GLCM_feature_43,GLCM_feature_44,GLCM_feature_45,GLCM_feature_46,GLCM_feature_47,GLCM_feature_48,GLCM_feature_49,GLCM_feature_50,GLCM_feature_51,GLCM_feature_52,GLCM_feature_53,GLCM_feature_54,GLCM_feature_55,GLCM_feature_56,GLCM_feature_57,GLCM_feature_58,GLCM_feature_59,GLCM_feature_60,GLCM_feature_61,GLCM_feature_62,GLCM_feature_63,label
107.12778149386845,2.9689855072463773,0.7325212290674513,0.9911166639319979,128.6616480799991,3.3470990257379674,0.7098076613360977,0.9893501451597816,126.81777034559641,3.5282274247491636,0.7090050731730105,0.9894839148382895,281.8642744488316,5.14229147324974,0.6666236167681368,0.9766689324105572,319.67836689038035,5.287382550335572,0.6723284231734061,0.9735390628966878,128.6616480799991,3.3470990257379674,0.7098076613360977,0.9893501451597816,384.5284340044744,6.2663534675615225,0.6499042118331455,0.9681711877922707,281.8642744488316,5.14229147324974,0.6666236167681368,0.9766689324105572,751.8453603603604,8.976981981981982,0.6170417213376598,0.9379904464649441,610.2303846546272,7.723452255438788,0.6345392947090427,0.9498479761599077,929.3339639639638,10.69207207207207,0.5971585572860098,0.9233518124488418,1073.735423822966,11.696765636159576,0.5790934677816347,0.9117546324672146,1583.1242922374431,15.224086757990868,0.5565991677121632,0.8703624258265401,1377.6506779582583,13.288953676708779,0.5876149160293399,0.8879663421666107,1998.918264840183,18.27705479452055,0.5398454307906677,0.8363142324986591,2218.805914202416,19.849484011291594,0.5239961818315558,0.8195617027105432,mouse
288.75186176142694,5.7851950947603115,0.5503992013577532,0.9863781030296815,391.6442097963111,7.175355980358163,0.506369159062669,0.9815084224575507,121.3428762541806,3.5789520624303233,0.5967214872741713,0.9942756408520769,382.74489099674497,6.870169237480565,0.5098656356754376,0.9819286059800971,846.8719910514542,10.137091722595079,0.48983798223137565,0.9600145954023013,391.6442097963111,7.175355980358163,0.506369159062669,0.9815084224575507,379.99082774049214,6.3309843400447425,0.5196911877985071,0.9820586703778764,382.74489099674497,6.870169237480565,0.5098656356754376,0.9819286059800971,1879.5147522522523,16.47018018018018,0.44181573096234034,0.91109683740981,1755.8786064914011,16.32502352367672,0.4309213400243996,0.9167876648496528,989.3570495495494,10.611058558558558,0.47275191511014186,0.9532065250244761,1784.1913183462004,16.006552619347232,0.4353253183226754,0.9154459053116261,3782.058767123288,26.857237442922376,0.3848852181409642,0.8203745052169964,3603.3540654356993,26.73892822435097,0.37651843372764926,0.8281436779752305,2271.8383904109587,18.099463470319638,0.4299466118992887,0.8921948401116926,3746.0141839048547,26.7260169373872,0.38549342936375025,0.8213397273185631,backpack
60.11600891861761,1.8335785953177257,0.8290686955405715,0.9920297309631799,134.27185378239616,2.762608919363318,0.7966305275642837,0.9822391099224084,112.10358974358974,2.4900780379041256,0.8019270737468603,0.9851371408993688,166.24310690037026,3.0356483708235924,0.789320933885154,0.9780100932202821,173.6394630872483,3.1757046979865766,0.7958950677014136,0.9770319133137205,134.27185378239616,2.762608919363318,0.7966305275642837,0.9822391099224084,312.60729306487696,4.3131096196868,0.7727510292810574,0.9586500022620458,166.24310690037026,3.0356483708235924,0.789320933885154,0.9780100932202821,411.62198198198195,5.208220720720719,0.7677984726746869,0.9458051733225306,545.7279642666849,6.201408019589839,0.7515451931031443,0.9284774143331384,683.5844369369369,7.075090090090091,0.7468179609976906,0.9099981495137093,620.7400151911938,6.659501864889071,0.749985948027988,0.9186464065974352,852.3245205479453,8.419977168949773,0.7386254714869347,0.8888233778485628,1093.2105141376278,10.344717478828265,0.7223747336951702,0.8586934090183428,1321.08401826484,11.991803652968036,0.7157724946503466,0.8276787125231245,1210.0553010319777,11.311351751584988,0.7221107089601417,0.8435902442605071,projector
229.83022296544033,5.115886287625418,0.7052864267299837,0.9717000969766675,396.71824699947433,6.903256115703403,0.6859416452818888,0.9512759079423203,209.7780713489409,4.847814938684504,0.7126401303763163,0.9741827704136008,406.27619377859315,7.045312692251765,0.6849415693425992,0.9501020212298479,673.991331096197,8.93341163310962,0.6796689030786983,0.9170884027129979,396.71824699947433,6.903256115703403,0.6859416452818888,0.9512759079423203,625.9027852348994,8.500525727069352,0.6841590136017387,0.9231687906270354,406.27619377859315,7.045312692251765,0.6849415693425992,0.9501020212298479,1506.1372860360361,14.419898648648648,0.6580036708971128,0.8146607192435351,1631.1888922899022,15.348694577650809,0.6505201968146108,0.800906937890937,1412.6618693693697,13.820202702702707,0.6596492793351401,0.827438516756613,1660.7870965547731,15.590325250257912,0.6487195169566334,0.7972943598824205,2709.9597602739723,21.602728310502286,0.6308667238529941,0.665875837954681,2966.8214401406826,23.257439030033783,0.6212748579932611,0.6393825086426896,2580.945753424657,20.98885844748858,0.6299779683046041,0.6868473813083134,2843.351659030958,22.77546392706742,0.6173771530292259,0.6543902749072189,bike
321.97114827201784,4.60943143812709,0.7471305548248972,0.968855955413106,595.3952416639636,7.589870359391955,0.6995813510388604,0.9425340817902168,298.7706354515051,4.696989966555185,0.7492337511542007,0.971100124835114,583.8814330935896,7.396136508540174,0.7006548499969182,0.9436453630623666,870.1866666666666,8.122796420581656,0.7153418596553921,0.9160125827147133,595.3952416639636,7.589870359391955,0.6995813510388604,0.9425340817902168,875.5692393736019,8.543131991051457,0.714180188600332,0.9154930753523016,583.8814330935896,7.396136508540174,0.7006548499969182,0.9436453630623666,1670.5219144144148,12.824774774774777,0.6871710129356533,0.8394764984583758,2331.309435545126,17.594621863982134,0.6559440943045043,0.7769531323665197,1894.357162162162,14.485653153153155,0.6758117952181136,0.8179677607238574,2359.5691822829876,17.53505878085003,0.65651805103613,0.7742493951903685,2522.791575342466,17.985844748858447,0.6551490991823379,0.7597152891290235,4199.306330695545,27.412420750613176,0.6187619503347273,0.6034639139953518,3235.1435388127857,22.07543378995434,0.6371726588191544,0.6918669233528684,4170.530658521913,26.989495117775,0.6203277102678445,0.606181170493759,monitor
86.92093645484948,2.617257525083612,0.705377734541401,0.9931779045574379,203.88700350107945,4.7579333564501525,0.5947941476482058,0.9839833881680888,117.85335562987736,3.3206688963210707,0.67195006285326,0.99072460326634,185.95966488070607,4.5635507432802775,0.5927032387401243,0.9853916938419726,273.693389261745,4.820883668903804,0.6256619893807628,0.9785589950169219,203.88700350107945,4.7579333564501525,0.5947941476482058,0.9839833881680888,355.7985906040268,5.948501118568233,0.5865601820244356,0.9719718046712437,185.95966488070607,4.5635507432802775,0.5927032387401243,0.9853916938419726,726.2831193693694,8.746880630630631,0.550150890730154,0.9433161132955007,985.9757507737306,12.002664127243252,0.46682600985436784,0.9226856716840967,880.1471621621622,10.593490990990993,0.4916535605898311,0.930530495136884,932.4317359906586,11.590279903411217,0.4588190930948653,0.9268842734600952,1602.8429109589042,15.439394977168952,0.4683085075121547,0.8758365057924425,2068.808540422972,20.81201119903744,0.3797040955353237,0.8381546819298233,1791.0764155251143,18.08986301369863,0.38476641349359375,0.8580133431339612,2051.602653986765,20.460467860613633,0.36995624573165914,0.8395007186019157,mug
63.47056856187292,2.557257525083613,0.7701635839889849,0.9965238783431376,154.0312971890695,3.688638829543294,0.748092787414948,0.9915805566148477,142.84711259754738,3.663500557413601,0.7514561585755869,0.9921766268528611,211.0393619758168,4.142996163353877,0.7451558873086502,0.9884644614917902,210.77805369127518,4.599686800894855,0.7417264195584374,0.9884788200125221,154.0312971890695,3.688638829543294,0.748092787414948,0.9915805566148477,438.37966442953024,6.389440715883669,0.7262303688548432,0.976038060280505,211.0393619758168,4.142996163353877,0.7451558873086502,0.9884644614917902,584.2587162162162,7.541216216216215,0.7220501267173444,0.9681891801636883,692.8787085218062,7.866793637837409,0.7125123852369722,0.9624205155126012,1045.3334684684683,10.004256756756755,0.7023796651758569,0.9430852913078124,925.1390674420975,8.730288292577855,0.7037287696036238,0.949823470102296,1381.5733561643838,12.044086757990868,0.6926480451508827,0.9253661976198331,1553.399116109029,12.715997963811379,0.6813137988983876,0.9167181420250055,2249.1389726027396,16.438287671232878,0.6661481105322717,0.8784980187385596,2012.8343282891392,14.560553473089916,0.6669152938387376,0.8920865984038552,keyboard
98.0928651059086,2.7043701226309924,0.7411112001663525,0.9931254184227706,134.730461627946,3.5235400051453567,0.6982131938358239,0.9905759193115498,50.324927536231876,2.1163433667781493,0.744484299275409,0.9964731868411981,151.60025055648148,3.681815639646089,0.6963268343757838,0.9893959170304123,329.62633109619685,4.9841834451901565,0.6898700701862821,0.9769430458896318,134.730461627946,3.5235400051453567,0.6982131938358239,0.9905759193115498,166.7723489932886,3.8455928411633113,0.6962143706914211,0.9883350236932762,151.60025055648148,3.681815639646089,0.6963268343757838,0.9893959170304123,910.4073873873876,8.836666666666668,0.6504484231809631,0.9365606191108133,762.1496219206656,8.417825845435273,0.6400399619131075,0.9470943438572254,457.4654954954955,6.4099324324324325,0.6609793439218458,0.9681256238416346,842.6190978244852,9.012141618202225,0.6351950798804852,0.9415084453673355,2086.9930365296805,15.96123287671233,0.6042334382188921,0.855677416197304,1784.8117451062058,14.672543847470962,0.601204427536315,0.8775004180584287,1059.9621004566209,10.648082191780823,0.6248694809653371,0.9267152217574238,1968.3107501504,15.960224906289046,0.5919688468788331,0.8649060637988031,headphones
617.8674024526198,9.633221850613154,0.5617820963964755,0.9543933875240184,1265.4982159036254,16.42404447377546,0.4832031879373842,0.9067141222438494,807.855050167224,11.71308807134894,0.5501118235921215,0.9403698397690333,1315.1253117974072,16.448115792888224,0.4850795096991297,0.9030558735456207,1335.8230425055929,14.638657718120804,0.5243790981050713,0.9015305829995276,1265.4982159036254,16.42404447377546,0.4832031879373842,0.9067141222438494,1992.330581655481,19.151767337807605,0.5146934362854777,0.8531365123932533,1315.1253117974072,16.448115792888224,0.4850795096991297,0.9030558735456207,2197.097522522523,20.66081081081082,0.486209407283836,0.8384711871353174,4140.542801754924,33.49299958054167,0.4317904622919103,0.6963768405972167,3917.3339864864856,29.67831081081081,0.4766260195228601,0.7120008092744318,4190.455123626841,33.49796506025462,0.43312660583040685,0.6927168043204617,3150.63899543379,27.625913242009133,0.44235662811059234,0.7695739958087922,6657.5014808644555,46.82375399139248,0.3863408970070262,0.515502238695292,5733.3566666666675,39.32305936073059,0.43572209637282394,0.5806883582896154,6633.002360127724,46.67761118052663,0.3874327435220916,0.5172851551820546,calculator
705.195094760312,9.420445930880712,0.6506209451900974,0.9355230593786713,1125.509088265232,14.007561436672969,0.6091341461043782,0.8972944155408675,551.4287402452619,8.891817168338907,0.656871347947432,0.9495821249951087,1103.298822160826,13.761568662542924,0.6098400909965516,0.8993211591585153,1480.6522595078302,13.925548098434007,0.6256357298703769,0.8648875768759351,1125.509088265232,14.007561436672969,0.6091341461043782,0.8972944155408675,1186.5929306487697,13.471565995525726,0.6309553047639791,0.8917210674604092,1103.298822160826,13.761568662542924,0.6098400909965516,0.8993211591585153,2254.357027027027,18.70027027027027,0.6010918425358729,0.7950919148344561,3033.6456143930895,25.42153295015248,0.5769030274580467,0.7253242978322126,2215.2164864864862,20.169527027027026,0.6041075550171715,0.7986509644094842,3094.824133591811,25.513541702093892,0.5788802979576659,0.7197850045677764,2984.1426940639276,24.18157534246576,0.5690729951328352,0.7308803817195576,4653.746968855569,34.70562034337544,0.5466265402785414,0.5834966133904027,3278.795901826484,26.588755707762562,0.5747220220879988,0.704314740848164,4702.576970243881,34.77094034892869,0.5481372790160502,0.5791264013693169,calculator
